trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3471,False,"{'a': 0.1, 'e': 0.5520818174086269}",30,12,10.92105712569085,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
3472,False,"{'a': 0.1, 'e': 0.48740813335556166}",35,10,-126.32148764843319,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",1
3473,False,"{'a': 0.1, 'e': 0.43128098701484685}",20,13,1.0188139214744039,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
3474,False,"{'a': 0.1, 'e': 0.39741795917144235}",20,0,-55.978252271227916,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
3475,False,"{'a': 0.1, 'e': 0.3940822273695522}",25,9,-26.243971856585045,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
3476,False,"{'a': 0.1, 'e': 0.42206143157079345}",20,0,-43.86521216223672,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
3477,False,"{'a': 0.1, 'e': 0.47447715265597523}",20,0,-0.3293049646401389,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
3478,False,"{'a': 0.1, 'e': 0.5384710820036451}",25,0,-108.37237506570564,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
3479,False,"{'a': 0.1, 'e': 0.5983545366631047}",30,0,-89.77229558714451,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
3480,False,"{'a': 0.1, 'e': 0.6394498777582756}",25,0,-182.60844947082032,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
3481,False,"{'a': 0.1, 'e': 0.6516832499638872}",25,9,-94.34623881313821,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 2}",1
3482,False,"{'a': 0.1, 'e': 0.6320492243005029}",20,14,-69.31966083243032,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 2}",1
3483,False,"{'a': 0.1, 'e': 0.5853443515794551}",30,0,1.552019518232775,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
3484,False,"{'a': 0.1, 'e': 0.5229905853491277}",20,1,-79.77292922341957,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 2}",1
3485,False,"{'a': 0.1, 'e': 0.460237183536025}",20,0,-68.25055330361837,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
3486,False,"{'a': 0.1, 'e': 0.4124265539958892}",20,13,-23.34844121940064,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
3487,False,"{'a': 0.1, 'e': 0.3912384431640055}",35,23,1.8686579198373678,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
3488,False,"{'a': 0.1, 'e': 0.4018318879328713}",30,0,-63.279441064968594,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",1
3489,False,"{'a': 0.1, 'e': 0.4415842983914187}",25,0,-39.562604593724934,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
3490,False,"{'a': 0.1, 'e': 0.5007358505596244}",25,14,-27.571977048100276,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
3491,False,"{'a': 0.1, 'e': 0.5647808583231352}",20,12,-0.2827866939776218,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3492,False,"{'a': 0.1, 'e': 0.6180201860914766}",25,0,-77.99913336773751,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
3493,False,"{'a': 0.1, 'e': 0.6474047236929342}",25,11,-21.73002296365913,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
3494,False,"{'a': 0.1, 'e': 0.6457289609203923}",30,14,0.1337392190864506,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
3495,False,"{'a': 0.1, 'e': 0.6133930822527066}",20,0,-29.40110552344845,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
3496,False,"{'a': 0.1, 'e': 0.5583026652097371}",35,0,-220.16251435908308,"{0: 22, 1: 3, 2: 3, 3: 4, 4: 3}",0
3497,False,"{'a': 0.1, 'e': 0.4939311083176358}",30,17,-19.127725197394557,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
3498,False,"{'a': 0.1, 'e': 0.43601966624220945}",25,13,-10.700630584637453,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
3499,False,"{'a': 0.1, 'e': 0.3987233340972338}",20,16,8.771963906255342,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3500,False,"{'a': 0.1, 'e': 0.39114622919900705}",25,11,-43.89983236972837,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
3501,False,"{'a': 0.1, 'e': 0.41511448034792403}",25,0,-42.49827280999392,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
3502,False,"{'a': 0.1, 'e': 0.4647314351211484}",20,4,-87.09584826429992,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
3503,False,"{'a': 0.1, 'e': 0.5278235210335016}",25,14,-12.628857940025563,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
3504,False,"{'a': 0.1, 'e': 0.5889222357103208}",25,7,-53.79443960523733,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
3505,False,"{'a': 0.1, 'e': 0.6330518097312191}",30,0,-155.54472971034158,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
3506,False,"{'a': 0.1, 'e': 0.6493950839279038}",20,0,-64.85330580680558,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
3507,False,"{'a': 0.1, 'e': 0.6339402411756693}",20,4,-28.911500894953235,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
3508,False,"{'a': 0.1, 'e': 0.5904607932280616}",25,11,2.3789593970870753,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3509,False,"{'a': 0.1, 'e': 0.5295894375175473}",20,0,-1.42115448836104,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
3510,False,"{'a': 0.1, 'e': 0.4662130884047279}",20,12,-4.696741564856434,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
3511,False,"{'a': 0.1, 'e': 0.4158272896246024}",30,17,3.945437407976394,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
3512,False,"{'a': 0.1, 'e': 0.39074275895436494}",20,0,-41.01873785332439,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
3513,False,"{'a': 0.1, 'e': 0.397072738755507}",20,0,-90.8283466901999,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
3514,False,"{'a': 0.1, 'e': 0.43323840060242663}",20,11,11.773909822495053,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3515,False,"{'a': 0.1, 'e': 0.49035770923004696}",20,8,17.912614903315482,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3516,False,"{'a': 0.1, 'e': 0.5544219723627394}",20,0,-26.62561356583512,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
3517,False,"{'a': 0.1, 'e': 0.6097267115663432}",20,0,-97.17874315992381,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
3518,False,"{'a': 0.1, 'e': 0.6427165991258965}",25,1,-72.25508233692996,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 1}",1
3519,False,"{'a': 0.1, 'e': 0.6453031027466275}",20,3,-49.00276897479979,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
3520,False,"{'a': 0.1, 'e': 0.6168428499640669}",30,0,-100.77322953700663,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",1
3521,False,"{'a': 0.1, 'e': 0.5642928269754601}",30,0,-45.76100052210872,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
3522,False,"{'a': 0.1, 'e': 0.5005049821131563}",25,0,-66.9969255264747,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
3523,False,"{'a': 0.1, 'e': 0.4410782846630858}",20,9,-11.97538263710352,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
3524,False,"{'a': 0.1, 'e': 0.40053929191783083}",30,10,-62.46035894969951,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
3525,False,"{'a': 0.1, 'e': 0.3887864188159437}",20,8,13.994924742258993,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3526,False,"{'a': 0.1, 'e': 0.4086682621286311}",20,9,-24.970512673668694,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
3527,False,"{'a': 0.1, 'e': 0.45528844885043107}",30,0,-72.84132628022739,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
3528,False,"{'a': 0.1, 'e': 0.5172066468932923}",25,11,-5.822919214857746,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
3529,False,"{'a': 0.1, 'e': 0.5792411482292308}",20,12,-1.2490662358886948,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3530,False,"{'a': 0.1, 'e': 0.62618646488869}",20,11,-30.384266973117313,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
3531,False,"{'a': 0.1, 'e': 0.6465355975788427}",20,5,1.6422057514504025,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
3532,False,"{'a': 0.1, 'e': 0.6352957741130074}",20,10,-46.153408376208574,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
3533,False,"{'a': 0.1, 'e': 0.5952086526189959}",25,0,-2.846043536083645,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
3534,False,"{'a': 0.1, 'e': 0.5360767802416164}",20,15,-11.19480846890795,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
3535,False,"{'a': 0.1, 'e': 0.4723617738652075}",25,0,-39.460186867615114,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
3536,False,"{'a': 0.1, 'e': 0.4196427160780474}",30,0,-48.721505555337664,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
3537,False,"{'a': 0.1, 'e': 0.39080209390104753}",30,9,14.251473761905944,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
3538,False,"{'a': 0.1, 'e': 0.3928730363758382}",20,11,17.184963774679034,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3539,False,"{'a': 0.1, 'e': 0.4253194340977349}",30,15,-51.24110574969914,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
3540,False,"{'a': 0.1, 'e': 0.4801695194286721}",30,4,-65.88683259432658,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 2}",1
3541,False,"{'a': 0.1, 'e': 0.5439696338049811}",20,0,-60.99319072789736,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
3542,False,"{'a': 0.1, 'e': 0.6010793419549969}",20,2,-64.81697853077378,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
3543,False,"{'a': 0.1, 'e': 0.6375008429411214}",25,5,14.750226968561748,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
3544,False,"{'a': 0.1, 'e': 0.644305083345195}",25,0,-173.6873402819537,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
3545,False,"{'a': 0.1, 'e': 0.6198159944136049}",20,0,-59.84768694899538,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
3546,False,"{'a': 0.1, 'e': 0.5700185425193607}",20,14,0.01629328532187979,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3547,False,"{'a': 0.1, 'e': 0.5070912534332092}",25,0,-61.68651373583554,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
3548,False,"{'a': 0.1, 'e': 0.4464230253584717}",30,2,-132.63288845952118,"{0: 17, 1: 2, 2: 5, 3: 3, 4: 1}",1
3549,False,"{'a': 0.1, 'e': 0.4028449761833326}",25,14,9.963415430054939,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
3550,False,"{'a': 0.1, 'e': 0.38700000146524977}",25,0,-36.83441964416047,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
3551,False,"{'a': 0.1, 'e': 0.40273872253031207}",30,0,-2.576597732947256,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
3552,False,"{'a': 0.1, 'e': 0.4461789711646644}",20,5,-34.801032041035036,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
3553,False,"{'a': 0.1, 'e': 0.5066585307025141}",20,11,16.572423825933804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3554,False,"{'a': 0.1, 'e': 0.5693473181621376}",25,5,-22.452359906421435,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
3555,False,"{'a': 0.1, 'e': 0.6188790380091971}",25,11,-14.722122261409883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3556,False,"{'a': 0.1, 'e': 0.6431129727717816}",20,12,-20.2976670400898,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
3557,False,"{'a': 0.1, 'e': 0.636104994439405}",20,0,-74.03855867726566,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
3558,False,"{'a': 0.1, 'e': 0.5995607468136274}",30,18,0.9930948567176068,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
3559,False,"{'a': 0.1, 'e': 0.5424157348710468}",25,0,-60.47479722388857,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
3560,False,"{'a': 0.1, 'e': 0.4786456953653914}",20,2,-48.92444575816165,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
3561,False,"{'a': 0.1, 'e': 0.4238438130016014}",25,8,-0.4713131587154402,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
3562,False,"{'a': 0.1, 'e': 0.39140305269686465}",20,0,-64.62708816725095,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
3563,False,"{'a': 0.1, 'e': 0.38923828466291444}",30,10,-43.009621413212464,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
3564,False,"{'a': 0.1, 'e': 0.41785044905826907}",25,0,9.978331831696691,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
3565,False,"{'a': 0.1, 'e': 0.4702062303229625}",25,11,-97.12681392687932,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 2}",1
3566,False,"{'a': 0.1, 'e': 0.5334621326192117}",25,0,-65.96108954571561,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
3567,False,"{'a': 0.1, 'e': 0.5921103346719091}",20,0,-69.32180378770977,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
3568,False,"{'a': 0.1, 'e': 0.6317757860602097}",20,0,-98.14655183355404,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
3569,False,"{'a': 0.1, 'e': 0.6427348244060617}",20,0,-42.98099499161252,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
3570,False,"{'a': 0.1, 'e': 0.6222940527507941}",20,5,-61.45558379180541,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
3571,False,"{'a': 0.1, 'e': 0.5754474891751855}",25,20,9.742785363676832,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3572,False,"{'a': 0.1, 'e': 0.5136516556726154}",20,4,-68.55334689458627,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 2}",1
3573,False,"{'a': 0.1, 'e': 0.45201904620134004}",30,11,-25.397192809939835,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
3574,False,"{'a': 0.1, 'e': 0.40561749662958874}",20,12,8.925264814002828,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3575,False,"{'a': 0.1, 'e': 0.3857816380761833}",20,0,-3.9916784285304105,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
3576,False,"{'a': 0.1, 'e': 0.3973393752658403}",20,0,12.442937822729402,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
3577,False,"{'a': 0.1, 'e': 0.43743205510674354}",20,6,-83.23963425590252,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
3578,False,"{'a': 0.1, 'e': 0.4962166487671097}",20,0,-5.4696834648167405,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
3579,False,"{'a': 0.1, 'e': 0.5592774693614407}",20,0,-21.476727813372584,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
3580,False,"{'a': 0.1, 'e': 0.6111565117122055}",20,2,-70.38303387060407,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 1}",1
3581,False,"{'a': 0.1, 'e': 0.6391378492055492}",30,21,4.773209343855904,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3582,False,"{'a': 0.1, 'e': 0.6363595995345354}",20,0,-69.72738081954783,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
3583,False,"{'a': 0.1, 'e': 0.6034918688226207}",20,0,-194.07937796225656,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 4}",0
3584,False,"{'a': 0.1, 'e': 0.5485703651170045}",25,15,-32.894151444015925,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 0}",1
3585,False,"{'a': 0.1, 'e': 0.48502698677176975}",30,15,-13.015663338411432,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
3586,False,"{'a': 0.1, 'e': 0.4284000535994375}",25,8,-26.254080110163244,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
3587,False,"{'a': 0.1, 'e': 0.39252991780726015}",30,1,-92.65961072834467,"{0: 22, 1: 2, 2: 2, 3: 1, 4: 2}",1
3588,False,"{'a': 0.1, 'e': 0.38617141811444106}",25,14,-3.427970412890697,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
3589,False,"{'a': 0.1, 'e': 0.4108523081173951}",30,3,-49.1444612212383,"{0: 21, 1: 1, 2: 3, 3: 2, 4: 0}",1
3590,False,"{'a': 0.1, 'e': 0.46050152068214817}",25,0,-37.37126102553641,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
3591,False,"{'a': 0.1, 'e': 0.5229377162070816}",20,10,-24.736853742265744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
3592,False,"{'a': 0.1, 'e': 0.5828531424529572}",35,0,-221.43961803246393,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 5}",0
3593,False,"{'a': 0.1, 'e': 0.6255618996775287}",20,9,-3.1282742792941063,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
3594,False,"{'a': 0.1, 'e': 0.6405948086995173}",25,0,-72.10617797481443,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
3595,False,"{'a': 0.1, 'e': 0.6242609170237344}",20,0,-70.53582656880342,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
3596,False,"{'a': 0.1, 'e': 0.5805489166548833}",30,15,6.302305916269413,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
3597,False,"{'a': 0.1, 'e': 0.5201483274490953}",20,4,-17.684750346712473,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
3598,False,"{'a': 0.1, 'e': 0.45783064429047354}",20,9,-73.1317741039672,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
3599,False,"{'a': 0.1, 'e': 0.4088320472815816}",30,3,-96.46288086699886,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 2}",1
3600,False,"{'a': 0.1, 'e': 0.38512348814151515}",20,12,-17.498067658323162,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
3601,False,"{'a': 0.1, 'e': 0.3924812593248187}",20,8,14.371692459605843,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3602,False,"{'a': 0.1, 'e': 0.42907491142975246}",25,18,10.354616923054737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3603,False,"{'a': 0.1, 'e': 0.48591771828053887}",25,5,-27.455367234552796,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
3604,False,"{'a': 0.1, 'e': 0.5490688352306745}",20,0,-121.05792342548804,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
3605,False,"{'a': 0.1, 'e': 0.6030475217379472}",25,0,-73.98111557491666,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
3606,False,"{'a': 0.1, 'e': 0.6346232583052581}",20,12,-79.9188186900367,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 2}",1
3607,False,"{'a': 0.1, 'e': 0.6360538314794452}",30,0,-156.42298414758207,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
3608,False,"{'a': 0.1, 'e': 0.6069788864319484}",20,0,-52.2675730790384,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
3609,False,"{'a': 0.1, 'e': 0.5545058318439944}",20,15,9.182913055487338,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3610,False,"{'a': 0.1, 'e': 0.49146763322430426}",20,5,13.325733732732154,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3611,False,"{'a': 0.1, 'e': 0.4332795532393333}",20,2,-21.920593204459646,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
3612,False,"{'a': 0.1, 'e': 0.3941647374594352}",30,13,0.5558260066813989,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
3613,False,"{'a': 0.1, 'e': 0.3836728077113238}",20,11,-7.114544046851345,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
3614,False,"{'a': 0.1, 'e': 0.4043436086713938}",20,16,5.742635307276442,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3615,False,"{'a': 0.1, 'e': 0.45108765668278833}",25,19,-9.715236367503081,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
3616,False,"{'a': 0.1, 'e': 0.5124344175251225}",25,7,-128.37372274483158,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 3}",1
3617,False,"{'a': 0.1, 'e': 0.5733422538722144}",20,0,-106.8919666131857,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",1
3618,False,"{'a': 0.1, 'e': 0.6188816872027572}",20,0,-107.16543408994372,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
3619,False,"{'a': 0.1, 'e': 0.6378900498778997}",25,0,-40.098561149602006,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
3620,False,"{'a': 0.1, 'e': 0.6257028892091184}",25,8,8.020516403311406,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
3621,False,"{'a': 0.1, 'e': 0.5852937738133118}",35,21,10.03380474864591,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3622,False,"{'a': 0.1, 'e': 0.52654398005529}",35,0,-193.6144378899349,"{0: 23, 1: 5, 2: 2, 3: 1, 4: 4}",0
3623,False,"{'a': 0.1, 'e': 0.463821423092639}",20,9,-44.46463941141534,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
3624,False,"{'a': 0.1, 'e': 0.4124620323761575}",30,7,-155.82631548376747,"{0: 15, 1: 1, 2: 1, 3: 4, 4: 2}",1
3625,False,"{'a': 0.1, 'e': 0.3850152636117938}",25,17,7.9627266785212365,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3626,False,"{'a': 0.1, 'e': 0.3881729076688436}",30,15,-31.28126660072335,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
3627,False,"{'a': 0.1, 'e': 0.4211327997797523}",30,0,-10.36677351408045,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
3628,False,"{'a': 0.1, 'e': 0.47579753765034954}",35,0,-70.4241848713043,"{0: 28, 1: 1, 2: 4, 3: 1, 4: 1}",0
3629,False,"{'a': 0.1, 'e': 0.5387589872910444}",25,0,-16.047998068508626,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
3630,False,"{'a': 0.1, 'e': 0.5945822157172903}",35,7,-16.28420784784958,"{0: 23, 1: 3, 2: 1, 3: 1, 4: 0}",1
3631,False,"{'a': 0.1, 'e': 0.6295845467543005}",20,12,12.945018525917652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3632,False,"{'a': 0.1, 'e': 0.6351844840484092}",25,5,-0.19417236256682213,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
3633,False,"{'a': 0.1, 'e': 0.6100008309193743}",20,0,-88.27407701691929,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
3634,False,"{'a': 0.1, 'e': 0.5601885417733458}",30,16,-4.66950929582719,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
3635,False,"{'a': 0.1, 'e': 0.49792964341312335}",30,0,-176.1380135251424,"{0: 17, 1: 4, 2: 4, 3: 3, 4: 2}",0
3636,False,"{'a': 0.1, 'e': 0.43844922312944495}",25,2,-53.75434164509141,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 0}",1
3637,False,"{'a': 0.1, 'e': 0.3962874231106692}",20,8,11.848666721303946,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3638,False,"{'a': 0.1, 'e': 0.38174027833734386}",20,0,23.589979889059656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3639,False,"{'a': 0.1, 'e': 0.39834061600980597}",20,1,-22.814749773106012,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
3640,False,"{'a': 0.1, 'e': 0.4419953571409388}",20,1,-52.03660365561113,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
3641,False,"{'a': 0.1, 'e': 0.5019898854239166}",20,7,-16.077007572412207,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
3642,False,"{'a': 0.1, 'e': 0.5636130303242259}",30,0,-13.241410348489213,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
3643,False,"{'a': 0.1, 'e': 0.6117595677844961}",25,3,-29.17797232519846,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
3644,False,"{'a': 0.1, 'e': 0.6346280510358899}",20,15,7.654504876348216,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3645,False,"{'a': 0.1, 'e': 0.6266087249304423}",25,9,-133.4516470158598,"{0: 7, 1: 1, 2: 6, 3: 0, 4: 2}",1
3646,False,"{'a': 0.1, 'e': 0.5896548267994846}",20,16,3.8439305100518304,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3647,False,"{'a': 0.1, 'e': 0.5328020611030546}",30,0,-57.30995101337091,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
3648,False,"{'a': 0.1, 'e': 0.46995446151339065}",25,0,-2.132583054715707,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
3649,False,"{'a': 0.1, 'e': 0.4164791994761167}",20,0,-64.46072844802188,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
3650,False,"{'a': 0.1, 'e': 0.3854442934821228}",20,1,7.490627400630728,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
3651,False,"{'a': 0.1, 'e': 0.38442032750242894}",20,8,-46.538217535327,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
